content_key,genre_id
1481,6
1481,18
1482,15
1482,17
1483,3
1484,18
1484,26
1484,34
1485,13
1486,5
1486,8
1487,8
1488,9
1488,18
1488,35
1489,13
1489,17
1490,12
1490,18
1491,5
1492,8
1492,13
1492,17
1493,26
1493,35
1494,17
1494,25
1495,5
1495,8
1496,8
1496,13
1496,17
1497,5
1497,13
1497,17
1498,13
1498,17
1498,25
1499,1
1499,8
1499,16
1500,13
1501,13
1501,17
1501,21
1502,13
1502,25
1503,31
1504,18
1504,26
1504,34
1505,23
1506,19
1507,4
1507,19
1507,34
1508,5
1508,8
1509,4
1509,19
1510,11
1510,23
1511,8
1512,8
1512,17
1513,31
1514,13
1515,9
1515,18
1515,35
1516,8
1517,18
1517,26
1517,34
1518,13
1518,23
1519,11
1519,23
1520,5
1520,8
1520,13
1521,18
1521,35
1522,13
1522,16
1522,17
1523,13
1523,17
1523,25
1524,8
1524,13
1524,17
1525,1
1526,13
1526,17
1526,25
1527,8
1527,17
1527,25
1528,4
1528,19
1529,18
1529,26
1529,34
1530,17
1530,25
1531,32
1531,34
1532,13
1532,17
1532,25
1533,12
1533,18
1534,12
1534,29
1535,13
1535,17
1535,21
1536,18
1536,34
1536,35
1537,15
1537,42
1538,13
1539,3
1539,18
1540,3
1540,18
1541,13
1541,42
1542,4
1542,9
1542,12
1543,31
1544,24
1545,13
1545,16
1545,30
1546,19
1546,34
1547,12
1548,24
1549,24
1550,13
1550,16
1551,8
1551,25
1552,19
1553,35
1553,37
1553,40
1554,8
1555,18
1555,35
1555,40
1556,19
1556,34
1557,5
1558,5
1558,13
1559,11
1560,18
1560,29
1560,35
1561,8
1561,21
1561,23
1562,13
1562,17
1562,30
1563,18
1563,33
1563,37
1564,13
1564,21
1565,9
1565,18
1565,35
1566,17
1566,25
1567,13
1567,17
1567,25
1568,8
1568,17
1568,21
1569,13
1569,16
1569,17
1570,18
1570,34
1571,18
1571,26
1571,35
1572,8
1572,13
1572,17
1573,19
1573,34
1574,19
1574,34
1574,41
1575,12
1575,28
1576,11
1576,17
1577,5
1577,8
1578,11
1578,17
1578,23
1579,18
1579,26
1579,35
1580,34
1580,41
1581,5
1582,5
1583,13
1583,42
1584,18
1584,26
1584,35
1585,1
1585,13
1586,9
1586,35
1586,37
1587,9
1587,12
1587,18
1588,18
1588,35
1588,36
1589,5
1590,18
1590,26
1590,34
1591,34
1592,5
1592,8
1593,8
1593,17
1593,42
1594,9
1594,18
1594,35
1595,8
1595,17
1596,13
1596,16
1597,4
1597,24
1598,5
1598,13
1599,13
1599,17
1599,25
1600,8
1600,13
1600,17
1601,5
1602,8
1602,17
1603,8
1603,13
1603,17
1604,4
1604,12
1604,18
1605,31
1606,18
1606,34
1606,35
1607,8
1607,13
1607,17
1608,31
1609,1
1610,5
1611,42
1612,24
1613,8
1613,16
1614,13
1614,17
1614,25
1615,19
1616,24
1617,5
1617,8
1618,8
1619,4
1619,19
1620,19
1620,34
1621,1
1622,1
1623,6
1623,33
1623,38
1624,24
1624,26
1625,42
1626,18
1626,36
1626,37
1627,1
1627,8
1628,12
1629,4
1629,24
1630,15
1630,17
1631,13
1631,17
1632,42
1633,5
1634,1
1635,18
1635,33
1635,35
1636,5
1637,5
1637,11
1638,15
1638,17
1639,18
1639,24
1640,18
1640,35
1640,41
1641,18
1641,26
1641,34
1642,24
1643,1
1643,17
1644,17
1644,42
1645,8
1645,17
1645,21
1646,31
1647,1
1647,13
1647,17
1648,8
1648,17
1648,25
1649,15
1650,3
1650,9
1650,18
1651,23
1652,5
1652,8
1653,15
1653,17
1653,42
1654,15
1654,17
1654,42
1655,18
1655,26
1655,34
1656,5
1656,8
1657,13
1658,13
1658,17
1659,18
1659,34
1659,35
1660,1
1661,11
1661,23
1662,18
1662,26
1662,35
1663,1
1663,8
1663,17
1664,5
1664,23
1665,1
1666,17
1666,42
1667,5
1668,12
1668,18
1669,18
1669,35
1670,13
1671,18
1671,26
1671,34
1672,5
1672,8
1673,12
1673,24
1674,13
1674,17
1675,1
1675,8
1675,17
1676,8
1676,17
1676,23
1677,13
1677,17
1677,25
1678,17
1678,25
1679,17
1679,42
1680,1
1680,13
1680,17
1681,13
1681,17
1681,42
1682,5
1682,8
1682,13
1683,8
1683,13
1683,17
1684,8
1684,17
1685,24
1686,13
1686,17
1687,31
1688,19
1688,34
1689,12
1689,24
1690,13
1690,25
1691,11
1692,23
1692,25
1693,24
1694,3
1694,19
1695,5
1695,8
1696,25
1697,19
1698,24
1699,4
1699,18
1699,35
1700,5
1700,7
1700,8
1701,42
1702,36
1702,37
1702,40
1703,5
1703,8
1704,5
1704,23
1705,11
1705,17
1706,13
1706,17
1707,9
1707,18
1707,29
1708,17
1708,25
1709,18
1709,35
1710,13
1710,17
1710,25
1711,13
1711,16
1712,9
1712,18
1712,35
1713,8
1713,13
1713,17
1714,13
1714,17
1714,21
1715,15
1716,18
1716,24
1717,34
1718,33
1718,35
1719,9
1719,12
1720,11
1720,17
1721,13
1721,17
1722,39
1723,26
1723,34
1723,35
1724,3
1724,19
1725,3
1725,19
1726,13
1726,17
1727,24
1728,13
1728,17
1729,13
1729,16
1729,17
1730,8
1731,18
1731,34
1731,35
1732,13
1732,21
1732,25
1733,13
1733,17
1733,25
1734,9
1734,12
1734,18
1735,8
1735,25
1736,13
1736,17
1736,25
1737,5
1737,8
1737,25
1738,18
1738,35
1738,36
1739,13
1739,25
1740,8
1740,13
1740,25
1741,18
1741,26
1741,34
1742,13
1742,17
1743,31
1744,13
1744,17
1745,11
1745,17
1746,11
1747,18
1747,34
1747,35
1748,27
1748,42
1749,24
1750,5
1750,8
1751,26
1751,35
1751,41
1752,5
1753,5
1754,5
1755,24
1756,12
1757,19
1758,19
1759,19
1760,19
1761,19
1761,34
1762,5
1762,8
1763,1
1764,13
1764,16
1764,42
1765,13
1765,42
1766,19
1766,34
1767,9
1767,18
1767,35
1768,13
1769,1
1769,13
1769,30
1770,9
1770,18
1770,20
1771,8
1771,30
1772,12
1772,18
1773,1
1773,13
1773,17
1774,18
1774,24
1775,13
1775,16
1775,42
1776,15
1776,16
1777,13
1777,17
1778,15
1778,17
1779,19
1779,20
1780,33
1780,38
1781,13
1781,17
1781,42
1782,12
1782,24
1783,9
1783,18
1783,35
1784,15
1784,17
1785,15
1785,17
1786,8
1786,25
1787,17
1788,23
1789,15
1789,17
1790,11
1791,3
1792,19
1793,11
1793,17
1793,30
1794,8
1795,18
1795,26
1795,37
1796,8
1796,17
1796,23
1797,1
1797,13
1797,16
1798,13
1798,23
1799,8
1799,17
1799,21
1800,18
1800,33
1800,35
1801,12
1801,18
1802,5
1802,23
1803,13
1803,42
1804,9
1804,18
1804,29
1805,35
1806,11
1807,15
1807,17
1808,13
1808,17
1808,25
1809,8
1809,13
1809,23
1810,13
1810,17
1810,25
1811,13
1811,16
1812,8
1812,13
1812,16
1813,11
1813,17
1814,32
1815,13
1815,25
1815,42
1816,5
1817,1
1817,15
1818,7
1818,13
1818,17
1819,13
1819,17
1819,23
1820,8
1820,13
1820,17
1821,11
1821,17
1822,13
1822,16
1822,17
1823,7
1823,13
1823,16
1824,11
1824,17
1825,13
1825,17
1826,13
1826,17
1826,25
1827,13
1827,16
1827,17
1828,13
1828,16
1828,17
1829,9
1829,12
1830,13
1830,17
1831,8
1831,17
1831,25
1832,11
1832,17
1833,13
1833,17
1834,5
1834,8
1835,18
1835,26
1835,34
1836,1
1837,8
1837,17
1837,25
1838,35
1838,41
1839,1
1840,18
1840,33
1840,35
1841,9
1841,18
1841,29
1842,19
1842,34
1843,13
1844,15
1844,42
1845,5
1846,1
1847,1
1847,8
1847,17
1848,4
1848,19
1849,34
1850,13
1850,17
1851,13
1851,17
1851,25
1852,34
1852,41
1853,19
1854,11
1854,17
1855,34
1855,35
1856,1
1856,17
1856,25
1857,11
1857,23
1858,11
1858,17
1859,17
1859,25
1859,42
1860,5
1861,24
1861,34
1862,8
1862,13
1862,17
1863,10
1863,13
1863,17
1864,8
1864,17
1864,25
1865,19
1865,34
1866,8
1866,17
1867,13
1867,17
1868,15
1869,12
1870,8
1870,17
1870,25
1871,8
1871,17
1872,5
1873,8
1873,13
1873,16
1874,35
1874,36
1874,37
1875,11
1875,17
1875,23
1876,18
1876,26
1876,34
1877,13
1877,17
1878,9
1878,18
1878,35
1879,33
1879,35
1879,38
1880,8
1880,15
1881,18
1881,35
1881,37
1882,8
1883,11
1883,23
1884,5
1885,13
1885,25
1886,4
1886,12
1886,18
1887,11
1888,11
1888,21
1889,13
1889,17
1889,30
1890,19
1891,19
1892,8
1892,17
1892,25
1893,5
1894,19
1894,34
1895,26
1895,34
1895,35
1896,19
1896,35
1897,13
1897,17
1898,8
1898,13
1898,17
1899,15
1899,17
1899,42
1900,8
1900,17
1900,25
1901,8
1901,15
1902,8
1902,17
1902,25
1903,1
1903,8
1903,17
1904,13
1904,42
1905,11
1905,21
1906,1
1906,13
1906,17
1907,35
1908,18
1908,26
1908,35
1909,3
1909,18
1909,41
1910,1
1910,13
1911,9
1911,18
1911,37
1912,11
1913,1
1913,8
1913,13
1914,11
1914,17
1915,12
1915,18
1916,18
1916,35
1917,11
1917,23
1918,18
1918,26
1918,29
1919,3
1919,18
1920,8
1920,17
1920,25
1921,8
1921,16
1921,17
1922,1
1922,13
1923,34
1924,34
1924,35
1925,13
1925,42
1926,9
1926,18
1926,29
1927,11
1928,13
1928,17
1929,3
1929,18
1930,34
1931,13
1931,17
1931,42
1932,13
1932,21
1933,11
1933,21
1934,9
1934,35
1935,11
1936,31
1937,1
1938,11
1938,17
1938,23
1939,13
1939,16
1939,17
1940,8
1940,13
1940,17
1941,8
1941,17
1941,23
1942,8
1942,17
1942,23
1943,8
1943,17
1943,25
1944,8
1944,17
1944,23
1945,13
1945,17
1945,25
1946,13
1946,17
1946,42
1947,8
1947,17
1947,23
1948,12
1949,18
1949,33
1949,35
1950,34
1951,13
1951,16
1951,17
1952,9
1952,12
1952,18
1953,19
1953,34
1954,13
1954,17
1955,34
1956,18
1956,35
1956,37
1957,11
1957,17
1957,23
1958,1
1958,27
1958,30
1959,12
1960,1
1960,5
1960,13
1961,11
1962,12
1963,11
1964,13
1964,17
1965,1
1965,17
1966,1
1966,17
1967,1
1967,17
1968,1
1968,17
1969,1
1969,17
1970,1
1970,17
1971,15
1971,17
1971,42
1972,8
1972,17
1973,1
1973,17
1974,19
1974,34
1975,13
1975,17
1975,25
1976,8
1976,17
1977,13
1977,17
1977,42
1978,13
1978,16
1978,17
1979,35
1979,36
1979,37
1980,24
1981,9
1981,35
1981,40
1982,8
1982,17
1982,25
1983,17
1983,42
1984,3
1984,18
1985,11
1985,17
1985,23
1986,5
1986,8
1987,17
1987,42
1988,13
1988,16
1989,18
1989,34
1989,35
1990,18
1990,35
1990,41
1991,12
1991,28
1992,4
1992,9
1992,18
1993,31
1994,9
1994,18
1994,35
1995,24
1996,13
1996,42
1997,13
1997,17
1997,42
1998,1
1998,17
1999,4
1999,18
1999,35
2000,11
2000,17
2001,31
2002,13
2002,16
2002,25
2003,12
2003,18
2003,24
2004,5
2004,8
2005,5
2006,13
2006,17
2006,23
2007,4
2007,19
2008,5
2008,8
2008,13
2009,18
2009,34
2009,35
2010,34
2011,5
2012,5
2012,8
2013,18
2013,29
2013,35
2014,4
2014,18
2014,34
2015,31
2016,13
2016,17
2016,42
2017,13
2017,17
2018,13
2018,17
2019,13
2019,17
2020,8
2020,13
2020,17
2021,5
2021,13
2021,17
2022,35
2023,19
2023,34
2024,13
2024,17
2024,25
2025,8
2025,17
2025,25
2026,8
2026,13
2026,17
2027,8
2027,13
2027,17
2028,5
2029,13
2029,17
2029,42
2030,8
2030,15
2031,8
2031,13
2031,16
2032,13
2032,17
2033,24
2034,9
2034,12
2034,18
2035,8
2035,17
2035,23
2036,11
2037,15
2037,17
2037,42
2038,18
2038,26
2038,35
2039,5
2039,11
2039,17
2040,13
2040,16
2040,17
2041,19
2042,11
2043,35
2043,38
2043,40
2044,13
2045,26
2045,35
2045,38
2046,13
2046,16
2047,8
2047,13
2047,17
2048,19
2049,8
2049,13
2049,16
2050,8
2050,17
2050,25
2051,31
2052,13
2052,16
2052,17
2053,8
2053,16
2053,25
2054,9
2054,18
2054,35
2055,12
2055,24
2056,13
2056,16
2056,17
2057,5
2057,8
2058,11
2058,17
2058,23
2059,12
2059,38
2060,1
2060,13
2060,25
2061,17
2061,25
2062,5
2062,23
2063,3
2063,18
2064,19
2065,18
2065,35
2066,2
2066,17
2067,3
2067,18
2067,40
2068,1
2068,2
2068,17
2069,32
2069,34
2070,18
2070,34
2071,19
2072,5
2072,8
2073,8
2074,34
2074,41
2075,8
2075,13
2075,17
2076,11
2076,17
2076,30
2077,5
2077,8
2078,13
2078,17
2078,30
2079,3
2079,18
2079,40
2080,5
2080,8
2081,4
2081,6
2081,19
2082,5
2083,8
2083,17
2083,25
2084,1
2085,13
2086,4
2086,9
2086,12
2087,18
2087,34
2087,35
2088,1
2088,17
2089,17
2089,42
2090,3
2090,18
2091,8
2091,13
2091,16
2092,15
2092,17
2092,42
2093,13
2093,14
2094,18
2094,29
2094,35
2095,13
2095,17
2095,21
2096,11
2097,24
2098,11
2098,17
2098,30
2099,19
2100,35
2100,41
2101,13
2101,42
2102,4
2102,24
2102,26
2103,18
2103,34
2104,13
2104,17
2104,42
2105,15
2105,16
2105,17
2106,34
2107,18
2107,24
2108,1
2108,5
2108,8
2109,18
2109,36
2109,37
2110,11
2110,21
2111,8
2111,17
2112,13
2112,17
2113,24
2114,12
2114,28
2115,5
2115,8
2116,8
2117,8
2117,13
2117,17
2118,8
2118,13
2118,17
2119,19
2120,11
2120,14
2120,17
2121,13
2121,17
2121,23
2122,1
2122,27
2123,9
2123,18
2123,20
2124,18
2124,26
2124,35
2125,18
2125,34
2125,35
2126,18
2126,35
2127,8
2127,17
2127,23
2128,18
2128,35
2128,38
2129,11
2129,17
2129,30
2130,5
2130,8
2131,13
2131,16
2132,5
2133,1
2134,9
2134,34
2134,35
2135,9
2135,18
2135,29
2136,19
2136,33
2136,38
2137,3
2137,19
2138,8
2138,13
2138,17
2139,13
2139,16
2140,13
2140,16
2140,42
2141,24
2142,1
2142,13
2142,17
2143,5
2143,8
2143,27
2144,31
2145,19
2145,34
2146,18
2146,24
2147,13
2147,25
2148,13
2148,17
2149,18
2149,35
2150,15
2150,42
2151,8
2151,17
2152,9
2152,18
2152,29
2153,24
2154,18
2154,24
2155,11
2156,5
2157,12
2157,28
2157,33
2158,19
2158,33
2158,38
2159,19
2160,8
2161,19
2162,11
2162,17
2162,23
2163,18
2163,35
2163,37
2164,11
2164,17
2164,30
2165,17
2165,42
2166,9
2166,12
2166,18
2167,5
2168,5
2168,8
2169,12
2169,18
2169,28
2170,31
2171,12
2172,8
2172,13
2172,16
2173,8
2174,34
2174,41
2175,19
2176,3
2176,26
2176,41
2177,1
2178,5
2179,19
2179,24
2179,35
2180,13
2180,25
2181,3
2181,18
2181,26
2182,19
2183,31
2184,21
2184,42
2185,4
2185,9
2185,18
2186,5
2186,8
2187,13
2187,17
2187,42
2188,8
2188,17
2188,25
2189,5
2190,24
2191,33
2191,37
2191,38
2192,13
2192,17
2193,3
2194,8
2194,13
2194,16
2195,18
2195,26
2195,34
2196,8
2196,17
2196,25
2197,13
2197,17
2197,42
2198,13
2198,16
2198,17
2199,13
2199,17
2199,42
2200,11
2201,11
2202,12
2203,8
2203,13
2203,16
2204,34
2204,35
2205,8
2205,17
2206,1
2206,17
2207,13
2207,16
2207,17
2208,5
2208,8
2209,5
2209,8
2210,13
2210,17
2211,17
2211,42
2212,13
2212,17
2212,25
2213,18
2213,24
2213,29
2214,8
2214,25
2215,12
2216,5
2216,8
2217,13
2217,17
2218,9
2218,12
2219,18
2219,34
2220,11
2220,23
2221,1
2221,13
2221,17
2222,31
2223,12
2223,29
2224,4
2224,9
2224,12
2225,13
2225,17
2226,19
2227,24
2227,26
2228,33
2228,35
2228,38
2229,11
2230,9
2230,35
2231,18
2231,35
2231,37
2232,8
2232,17
2233,42
2234,8
2234,17
2234,25
2235,13
2235,17
2235,25
2236,9
2236,18
2236,29
2237,5
2237,8
2238,24
2238,28
2239,4
2239,19
2239,34
2240,13
2240,17
2240,42
2241,8
2241,17
2242,12
2243,31
2244,11
2244,17
2244,23
2245,13
2245,17
2246,18
2246,24
2246,26
2247,12
2247,24
2247,28
2248,8
2248,17
2249,11
2250,19
2250,33
2250,34
2251,1
2252,9
2252,18
2252,35
2253,8
2253,17
2254,3
2254,18
2255,18
2255,26
2255,33
2256,18
2256,20
2256,26
2257,11
2257,30
2258,11
2258,21
2259,18
2259,35
2260,8
2260,16
2261,5
2262,31
2263,11
2263,30
2264,17
2264,23
2265,8
2265,17
2265,23
2266,1
2266,8
2266,13
2267,13
2267,17
2267,25
2268,13
2268,17
2269,1
2269,8
2269,13
2270,13
2270,16
2270,17
2271,8
2271,17
2271,23
2272,8
2272,13
2272,17
2273,13
2273,17
2273,42
2274,1
2274,13
2274,17
2275,1
2275,8
2275,17
2276,18
2276,26
2276,34
2277,13
2277,17
2277,25
2278,13
2278,17
2278,42
2279,13
2279,17
2279,30
2280,13
2280,16
2280,17
2281,8
2281,17
2281,25
2282,8
2282,13
2282,17
2283,8
2283,13
2283,17
2284,13
2284,16
2284,25
2285,13
2285,16
2285,17
2286,1
2286,17
2287,8
2287,13
2287,17
2288,8
2288,13
2288,17
2289,1
2289,13
2289,16
2290,13
2290,17
2290,42
2291,8
2291,13
2291,17
2292,8
2292,17
2293,19
2293,34
2294,18
2294,26
2294,29
2295,8
2295,25
2296,13
2296,17
2297,11
2298,18
2298,36
2298,37
2299,24
2300,19
2300,35
2301,8
2301,13
2301,17
2302,24
2303,31
2304,33
2304,37
2304,38
2305,11
2305,17
2306,4
2306,24
2307,18
2307,35
2308,19
2309,13
2309,17
2310,1
2310,8
2310,17
2311,11
2311,23
2312,42
2313,8
2313,17
2314,24
2314,26
2315,1
2315,17
2315,25
2316,8
2317,11
2317,17
2318,1
2318,27
2319,19
2320,8
2320,17
2320,25
2321,3
2321,18
2322,31
2323,18
2323,35
2324,1
2324,13
2324,17
2325,13
2325,17
2325,25
2326,11
2326,17
2327,13
2327,17
2328,9
2328,18
2328,35
2329,5
2329,13
2329,16
2330,18
2330,26
2330,29
2331,8
2331,23
2331,25
2332,12
2333,8
2333,17
2333,25
2334,13
2334,16
2334,17
2335,13
2335,17
2335,25
2336,13
2336,17
2336,25
2337,13
2337,17
2338,18
2338,20
2338,24
2339,17
2339,25
2340,1
2340,13
2340,17
2341,13
2341,17
2341,25
2342,11
2342,30
2343,15
2343,17
2344,4
2344,18
2344,24
2345,13
2345,16
2345,17
2346,31
2347,6
2347,35
2347,38
2348,13
2348,16
2348,17
2349,8
2349,17
2349,25
2350,18
2350,20
2350,26
2351,13
2351,16
2351,42
2352,13
2352,17
2353,12
2353,28
2354,8
2354,13
2354,17
2355,13
2355,17
2356,11
2356,21
2357,5
2357,8
2357,13
2358,24
2359,1
2359,13
2359,17
2360,18
2360,26
2360,35
2361,13
2361,17
2361,25
2362,13
2362,17
2363,34
2363,35
2363,41
2364,13
2364,17
2364,42
2365,2
2365,5
2365,17
2366,7
2366,13
2366,17
2367,7
2367,13
2367,17
2368,7
2368,13
2368,16
2369,7
2369,13
2369,17
2370,7
2370,13
2370,17
2371,11
2371,17
2371,30
2372,8
2372,17
2373,11
2373,17
2373,23
2374,1
2374,7
2374,13
2375,13
2375,17
2375,25
2376,7
2376,13
2376,17
2377,7
2377,13
2377,17
2378,5
2378,8
2379,18
2379,35
2379,36
2380,8
2380,16
2381,5
2381,13
2381,14
2382,13
2382,17
2383,15
2383,42
2384,24
2385,11
2385,23
2386,5
2386,30
2387,1
2387,13
2387,17
2388,13
2388,17
2388,42
2389,19
2389,34
2390,13
2390,17
2391,9
2391,35
2391,37
2392,13
2392,17
2392,25
2393,8
2393,13
2393,16
2394,1
2394,13
2395,24
2395,26
2396,34
2397,18
2397,32
2398,31
2399,2
2399,5
2400,3
2401,9
2401,18
2401,29
2402,9
2402,18
2402,35
2403,8
2403,13
2403,17
2404,8
2404,17
2405,18
2405,35
2405,36
2406,33
2406,38
2407,12
2407,24
2407,28
2408,8
2408,13
2408,16
2409,9
2409,18
2409,20
2410,18
2410,36
2410,37
2411,1
2411,17
2411,27
2412,13
2412,25
2413,13
2413,17
2413,25
2414,17
2414,42
2415,13
2415,16
2415,17
2416,9
2416,33
2416,35
2417,13
2417,16
2418,9
2418,35
2418,37
2419,13
2419,17
2420,8
2420,25
2421,13
2421,17
2422,8
2422,17
2423,24
2424,6
2424,33
2424,36
2425,1
2425,13
2425,16
2426,13
2426,17
2426,25
2427,3
2427,18
2428,13
2428,17
2428,25
2429,8
2429,17
2430,8
2430,17
2430,25
2431,8
2431,13
2431,16
2432,5
2432,11
2433,24
2434,8
2434,17
2435,8
2435,13
2435,17
2436,8
2436,17
2437,8
2437,17
2437,25
2438,8
2438,13
2438,17
2439,13
2439,17
2440,1
2440,8
2440,17
2441,5
2442,8
2442,13
2442,17
2443,8
2443,17
2443,25
2444,15
2444,17
2445,3
2445,18
2446,8
2446,13
2446,16
2447,8
2447,17
2447,25
2448,18
2448,20
2448,35
2449,8
2449,17
2450,3
2450,18
2451,18
2451,35
2452,1
2452,2
2452,5
2453,18
2453,20
2453,26
2454,18
2454,20
2454,26
2455,8
2455,13
2456,13
2457,13
2457,23
2457,25
2458,8
2458,13
2458,17
2459,31
2460,34
2461,13
2461,17
2461,25
2462,34
2462,35
2463,3
2463,18
2464,8
2464,15
2464,17
2465,8
2465,15
2465,17
2466,13
2466,17
2466,42
2467,19
2467,34
2468,13
2468,16
2468,17
2469,31
2470,1
2470,8
2470,17
2471,33
2471,38
2472,13
2472,42
2473,18
2473,33
2473,36
2474,35
2475,13
2475,17
2476,13
2476,17
2476,23
2477,4
2477,12
2477,18
2478,15
2478,17
2478,42
2479,2
2479,5
2480,1
2480,8
2480,25
2481,34
2482,13
2482,17
2482,25
2483,8
2483,13
2483,17
2484,8
2484,17
2485,8
2485,17
2485,25
2486,8
2486,17
2486,25
2487,18
2487,20
2487,34
2488,8
2488,13
2488,17
2489,8
2489,13
2489,17
2490,8
2490,17
2491,8
2491,17
2491,25
2492,8
2492,13
2492,17
2493,8
2493,17
2494,13
2494,17
2495,23
2496,12
2496,18
2496,29
2497,13
2497,16
2498,13
2498,16
2498,25
2499,8
2499,17
2500,18
2500,29
2500,35
2501,8
2501,13
2501,16
2502,8
2502,17
2503,1
2503,17
2504,8
2504,17
2504,25
2505,8
2505,17
2506,8
2506,17
2507,8
2507,17
2508,32
2508,34
2509,26
2509,35
2510,8
2510,17
2510,25
2511,8
2511,17
2512,13
2512,16
2512,17
2513,8
2513,17
2513,25
2514,13
2514,17
2515,4
2515,18
2515,24
2516,32
2516,34
2517,1
2517,8
2517,17
2518,18
2518,20
2518,26
2519,18
2519,20
2519,33
2520,6
2520,19
2520,33
2521,13
2521,17
2522,8
2522,17
2522,25
2523,9
2523,18
2523,35
2524,35
2525,24
2525,34
2526,3
2526,18
2526,36
2527,19
2527,33
2527,38
2528,9
2528,18
2528,35
2529,18
2529,20
2529,36
2530,19
2531,4
2531,9
2531,18
2532,13
2532,17
2532,25
2533,13
2533,17
2533,25
2534,5
2534,13
2534,17
2535,1
2535,17
2535,25
2536,13
2536,17
2537,13
2537,16
2537,17
2538,17
2538,42
2539,8
2539,13
2539,17
2540,11
2540,17
2541,8
2541,25
2542,13
2542,17
2542,25
2543,19
2544,8
2545,5
2545,8
2545,17
2546,1
2546,8
2546,10
2547,9
2547,18
2547,35
2548,11
2549,9
2549,12
2550,13
2550,42
2551,13
2551,16
2551,17
2552,34
2552,35
2553,18
2553,24
2554,18
2554,35
2555,19
2555,40
2556,17
2556,27
2557,17
2557,27
2557,42
2558,18
2558,33
2558,34
2559,13
2559,17
2560,11
2561,8
2561,17
2561,25
2562,31
2563,5
2563,8
2564,5
2564,8
2564,23
2565,13
2565,17
2566,18
2566,29
2566,34
2567,13
2567,30
2568,8
2568,17
2569,12
2570,24
2571,13
2571,30
2572,31
2573,5
2573,13
2573,25
2574,13
2574,16
2574,42
2575,12
2575,28
2576,12
2577,13
2577,16
2578,11
2579,17
2579,42
2580,5
2581,35
2582,11
2582,21
2583,5
2583,8
2584,19
2585,8
2585,13
2585,17
2586,18
2586,35
2587,3
2587,26
2588,17
2588,42
2589,19
2589,34
2590,15
2590,17
2590,42
2591,9
2591,35
2591,37
2592,8
2592,13
2592,21
2593,8
2593,25
2594,5
2595,5
2596,5
2597,5
2597,8
2598,42
2599,3
2599,18
2600,9
2600,18
2600,29
2601,35
2601,38
2602,8
2602,17
2602,25
2603,9
2603,18
2603,35
2604,9
2604,18
2604,35
2605,11
2605,21
2606,13
2606,17
2607,9
2607,18
2607,20
2608,8
2608,13
2608,17
2609,11
2610,4
2610,18
2610,24
2611,1
2611,8
2611,13
2612,18
2612,35
2613,8
2613,13
2613,17
2614,1
2614,8
2614,17
2615,8
2615,17
2616,8
2616,13
2616,17
2617,8
2617,17
2617,23
2618,13
2618,16
2618,17
2619,8
2619,17
2620,8
2620,17
2621,8
2621,17
2622,1
2622,8
2622,17
2623,13
2623,14
2624,1
2624,8
2624,17
2625,8
2625,17
2626,13
2626,17
2626,25
2627,13
2627,16
2627,17
2628,12
2628,28
2629,4
2629,18
2629,33
2630,1
2630,8
2630,17
2631,8
2631,13
2631,17
2632,18
2632,20
2632,26
2633,11
2633,23
2634,8
2634,17
2635,8
2635,13
2635,16
2636,1
2636,17
2637,13
2637,17
2637,30
2638,13
2638,17
2639,8
2639,13
2639,17
2640,18
2640,35
2641,4
2641,18
2641,34
2642,19
2642,34
2643,17
2643,42
2644,18
2644,35
2644,41
2645,31
2646,3
2646,9
2646,18
2647,8
2647,17
2648,8
2648,17
2649,18
2649,29
2649,34
2650,13
2650,17
2651,17
2651,42
2652,12
2652,28
2652,34
2653,11
2653,21
2654,17
2654,42
2655,13
2655,17
2656,17
2656,42
2657,5
2657,8
2658,4
2658,18
2658,24
2659,3
2659,18
2660,34
2661,9
2661,18
2661,29
2662,24
2663,34
2664,8
2664,13
2664,17
2665,19
2666,9
2666,18
2666,20
2667,34
2668,8
2668,17
2669,13
2669,17
2669,42
2670,9
2670,18
2670,29
2671,9
2671,18
2671,34
2672,13
2672,17
2673,13
2673,16
2674,17
2674,42
2675,8
2675,13
2675,17
2676,18
2676,32
2676,34
2677,9
2677,18
2677,33
2678,8
2679,5
2679,13
2679,23
2680,31
2681,8
2682,5
2682,8
2682,17
2683,13
2683,17
2683,25
2684,8
2684,13
2684,16
2685,9
2685,12
2686,13
2686,17
2686,25
2687,31
2688,13
2688,17
2689,8
2689,13
2689,17
2690,11
2691,1
2691,16
2691,17
2692,34
2693,11
2693,17
2693,23
2694,8
2694,17
2694,25
2695,8
2695,13
2695,17
2696,5
2696,8
2696,30
2697,9
2697,18
2697,35
2698,13
2699,3
2699,18
2699,26
2700,18
2700,24
2701,8
2701,13
2701,17
2702,1
2702,5
2702,27
2703,31
2704,13
2704,16
2705,13
2705,16
2706,15
2706,16
2706,27
2707,13
2707,16
2707,42
2708,1
2709,18
2709,29
2709,35
2710,1
2710,8
2711,35
2711,38
2711,41
2712,11
2712,17
2713,8
2713,13
2713,16
2714,1
2714,2
2714,17
2715,2
2715,17
2715,27
2716,13
2716,17
2717,1
2717,13
2717,17
2718,5
2719,34
2720,31
2721,8
2721,13
2721,17
2722,1
2722,13
2722,17
2723,8
2723,13
2723,17
2724,1
2724,13
2724,17
2725,8
2725,13
2725,17
2726,1
2726,13
2726,17
2727,8
2727,13
2727,17
2728,9
2728,12
2729,8
2729,17
2729,25
2730,15
2730,17
2730,42
