content_key,country_id
2814,116
2816,46
2817,116
2818,100
2819,79
2820,7
2821,116
2822,101
2822,116
2823,116
2824,111
2825,45
2826,116
2827,116
2828,16
2828,115
2829,21
2829,116
2830,116
2831,80
2831,116
2833,100
2834,46
2835,37
2836,116
2837,116
2838,103
2839,116
2840,78
2842,46
2843,110
2844,90
2844,37
2844,107
2844,39
2845,116
2846,90
2847,103
2848,116
2848,21
2849,16
2850,116
2851,46
2852,100
2853,115
2854,116
2855,54
2856,39
2857,46
2860,116
2861,115
2861,116
2861,37
2862,116
2863,100
2864,116
2866,37
2867,115
2867,21
2867,116
2868,116
2869,25
2870,46
2871,100
2872,103
2873,68
2874,46
2875,116
2876,54
2877,54
2878,93
2879,78
2880,78
2881,116
2882,78
2883,78
2884,116
2886,78
2887,116
2888,116
2889,101
2890,116
2891,21
2892,116
2893,101
2895,5
2896,39
2897,46
2898,116
2899,46
2900,100
2901,16
2902,90
2902,115
2903,116
2904,37
2904,66
2904,116
2905,116
2906,116
2907,78
2908,116
2909,116
2911,28
2912,115
2912,37
2912,13
2912,50
2912,116
2913,85
2914,86
2915,39
2916,100
2917,46
2918,46
2919,78
2920,54
2921,116
2922,68
2922,116
2924,110
2925,100
2926,116
2927,116
2928,116
2929,116
2930,68
2931,47
2932,116
2933,116
2934,116
2934,79
2934,21
2935,86
2935,116
2936,46
2937,40
2938,116
2939,78
2940,116
2941,46
2942,21
2942,116
2944,116
2945,116
2946,54
2947,57
2947,116
2948,116
2949,116
2950,116
2951,116
2952,116
2953,116
2954,116
2955,46
2956,103
2957,116
2958,46
2959,54
2960,101
2961,116
2962,21
2962,100
2963,37
2963,101
2963,54
2963,116
2964,75
2965,115
2966,54
2967,54
2968,116
2969,116
2970,46
2971,54
2972,68
2973,37
2974,78
2975,52
2976,116
2977,103
2978,54
2979,116
2980,115
2981,116
2982,37
2982,13
2984,115
2985,16
2986,46
2987,46
2988,46
2989,116
2990,109
2991,100
2993,78
2994,116
2995,116
2996,116
2997,68
2998,116
2999,54
3000,109
3000,65
3001,116
3002,116
3003,117
3003,5
3003,39
3003,103
3004,116
3005,46
3006,116
3007,46
3008,116
3009,116
3009,115
3009,37
3009,39
3009,54
3010,116
3011,75
3012,21
3013,39
3014,116
3015,116
3016,24
3017,116
3017,37
3017,54
3018,116
3019,115
3019,37
3019,116
3020,54
3021,54
3022,115
3022,116
3023,46
3024,103
3024,37
3024,116
3025,116
3026,8
3027,116
3028,116
3029,37
3030,86
3032,116
3033,46
3034,116
3035,115
3036,116
3037,46
3038,116
3039,115
3040,7
3041,37
3042,116
3043,116
3044,116
3045,103
3046,115
3047,68
3048,21
3049,46
3050,116
3051,13
3052,47
3052,101
3052,96
3053,101
3054,21
3055,115
3056,54
3058,116
3059,116
3059,101
3060,101
3060,116
3061,46
3062,116
3063,116
3063,103
3064,101
3066,116
3067,75
3067,39
3067,52
3067,21
3068,103
3068,39
3068,30
3068,116
3069,68
3069,103
3070,54
3071,47
3072,101
3074,116
3075,101
3076,116
3077,101
3078,46
3079,46
3080,54
3081,116
3082,116
3083,79
3083,106
3085,101
3085,21
3085,116
3085,24
3086,101
3088,24
3089,54
3090,54
3091,100
3092,5
3092,117
3092,95
3093,116
3095,52
3096,37
3097,116
3098,116
3099,54
3100,116
3101,51
3101,116
3102,37
3102,54
3103,116
3104,54
3105,68
3106,116
3107,116
3108,116
3109,116
3110,7
3111,78
3112,67
3112,100
3113,78
3115,78
3117,115
3117,52
3118,116
3118,86
3119,116
3119,68
3120,37
3121,86
3122,115
3122,116
3123,116
3124,116
3125,11
3126,115
3126,116
3126,39
3126,30
3126,13
3126,54
3127,46
3128,101
3129,116
3130,101
3131,78
3132,46
3133,46
3134,46
3135,46
3135,39
3136,46
3137,46
3138,54
3140,46
3141,78
3142,46
3143,46
3144,46
3145,40
3146,46
3147,116
3148,46
3149,116
3150,46
3151,116
3152,78
3153,100
3154,78
3156,109
3158,115
3159,46
3159,115
3159,21
3159,116
3160,34
3161,116
3162,116
3163,116
3164,46
3165,16
3166,116
3167,78
3169,116
3170,115
3170,116
3171,54
3172,78
3173,116
3174,54
3175,16
3176,116
3177,103
3179,78
3180,115
3180,78
3181,116
3182,116
3183,116
3184,116
3185,24
3186,25
3187,116
3188,116
3189,116
3190,46
3191,116
3192,85
3192,116
3193,116
3194,46
3195,7
3196,46
3197,46
3198,115
3199,46
3201,110
3202,46
3203,37
3204,90
3204,17
3204,44
3205,101
3206,117
3206,42
3207,46
3208,37
3208,94
3208,13
3209,115
3209,21
3210,78
3211,37
3212,100
3213,68
3213,116
3213,103
3213,25
3215,78
3216,78
3218,78
3219,116
3220,54
3221,16
3222,116
3223,37
3224,116
3225,46
3227,21
3227,79
3228,116
3229,116
3230,116
3231,86
3233,68
3234,46
3235,103
3236,116
3237,24
3238,37
3239,116
3240,54
3241,116
3242,116
3243,116
3244,16
3245,116
3246,96
3246,116
3247,116
3247,21
3248,116
3249,116
3250,110
3251,116
3252,46
3253,39
3254,68
3255,46
3256,37
3257,116
3259,109
3260,36
3260,39
3260,13
3261,116
3262,115
3262,37
3263,116
3263,23
3264,109
3265,115
3265,54
3265,116
3266,25
3267,5
3268,46
3269,46
3270,116
3271,101
3272,54
3273,54
3274,103
3274,115
3275,109
3276,116
3277,109
3278,101
3279,46
3279,116
3280,68
3281,54
3282,110
3283,116
3284,111
3286,37
3287,110
3288,5
3288,116
3288,68
3289,101
3290,116
3291,116
3292,24
3293,116
3294,46
3295,115
3296,115
3296,21
3296,116
3297,116
3298,37
3299,25
3300,46
3301,116
3302,54
3303,24
3303,43
3304,16
3305,116
3306,116
3307,115
3308,116
3309,101
3310,116
3311,115
3312,116
3313,46
3314,116
3315,116
3316,116
3317,116
3318,116
3318,21
3319,116
3320,116
3320,101
3320,54
3321,116
3321,21
3322,116
3323,116
3324,116
3324,21
3325,116
3326,116
3327,103
3328,116
3329,37
3330,116
3331,116
3332,116
3333,115
3334,54
3335,46
3336,116
3337,54
3338,116
3339,116
3340,54
3341,54
3342,54
3343,116
3343,54
3344,116
3345,116
3346,21
3346,7
3348,115
3348,44
3348,7
3349,52
3349,13
3350,68
3351,21
3352,5
3352,103
3353,39
3354,68
3355,5
3356,116
3356,54
3357,109
3359,101
3360,46
3361,101
3363,116
3364,116
3365,116
3366,68
3366,116
3367,115
3368,24
3369,24
3370,116
3371,16
3372,111
3373,116
3374,103
3375,116
3375,115
3375,39
3376,5
3378,37
3379,103
3380,116
3381,107
3382,24
3383,116
3384,116
3385,96
3385,65
3386,116
3387,116
3388,43
3388,24
3389,116
3390,115
3392,37
3392,13
3392,63
3392,90
3392,21
3392,116
3393,100
3393,78
3399,116
3401,115
3402,115
3403,111
3404,46
3406,103
3407,116
3408,78
3409,115
3410,116
3411,75
3412,78
3413,46
3414,47
3415,24
3416,7
3417,101
3418,116
3419,116
3420,101
3421,101
3422,116
3422,115
3423,116
3424,111
3425,21
3426,37
3427,101
3428,111
3429,116
3430,116
3431,116
3432,78
3433,54
3434,37
3435,103
3435,37
3438,54
3439,116
3440,116
3441,116
3442,116
3443,116
3444,47
3445,68
3446,101
3447,46
3448,115
3448,43
3449,111
3450,115
3450,21
3451,21
3451,116
3452,111
3453,115
3454,116
3455,116
3457,116
3458,116
3459,116
3460,68
3461,116
3462,101
3463,101
3464,46
3465,46
3466,75
3467,46
3468,46
3469,46
3471,101
3472,116
3473,39
3473,116
3474,101
3475,101
3476,116
3477,116
3478,116
3479,115
3481,54
3482,46
3483,111
3484,5
3485,116
3485,21
3486,116
3487,46
3488,43
3488,24
3489,68
3490,116
3491,116
3491,68
3492,7
3495,116
3496,116
3497,46
3498,116
3499,46
3500,101
3501,116
3503,39
3504,103
3505,116
3506,116
3507,103
3508,111
3509,21
3510,46
3511,101
3512,115
3513,116
3514,116
3515,116
3516,116
3517,46
3518,116
3519,116
3520,54
3521,111
3522,37
3523,24
3524,116
3526,116
3527,116
3528,116
3529,116
3529,115
3530,115
3531,46
3532,46
3533,46
3534,111
3535,37
3536,116
3537,80
3538,46
3539,16
3539,116
3541,116
3542,54
3543,30
3543,16
3543,37
3543,87
3543,106
3544,115
3545,116
3546,114
3547,24
3547,115
3549,25
3550,23
3552,115
3552,116
3553,25
3554,116
3554,21
3555,103
3556,116
3557,16
3558,116
3559,115
3560,116
3561,43
3562,116
3564,46
3565,46
3566,24
3566,109
3567,46
3568,116
3570,46
3570,111
3572,116
3573,85
3574,115
3575,115
3576,103
3577,5
3578,91
3579,116
3580,25
3581,101
3581,116
3582,116
3583,116
3584,116
3585,21
3586,24
3587,103
3588,103
3589,116
3589,54
3590,46
3590,116
3591,109
3592,16
3594,46
3595,46
3596,116
3597,68
3598,116
3599,116
3601,116
3602,116
3603,46
3604,116
3605,16
3606,116
3607,101
3608,60
3609,116
3610,65
3610,96
3610,43
3611,101
3612,101
3613,101
3614,101
3615,101
3616,116
3617,46
3618,116
3619,85
3620,116
3621,116
3622,116
3623,116
3624,116
3624,54
3625,116
3626,68
3627,75
3628,116
3630,115
3630,116
3631,46
3632,46
3633,110
3634,7
3635,21
3637,116
3638,103
3639,85
3639,96
3640,37
3640,13
3641,101
3642,5
3643,116
3644,116
3645,7
3645,21
3646,116
3647,116
3648,43
3649,43
3650,43
3650,24
3651,43
3651,24
3652,43
3653,103
3654,116
3655,116
3656,46
3657,101
3658,116
3659,46
3660,116
3661,24
3662,46
3663,116
3664,54
3665,54
3666,54
3667,54
3668,116
3669,103
3670,106
3671,109
3671,24
3671,37
3671,116
3673,39
3674,101
3676,37
3676,116
3677,39
3677,52
3679,103
3680,116
3681,116
3682,5
3683,24
3684,116
3686,116
3687,116
3688,7
3689,110
3690,110
3691,101
3692,116
3693,116
3694,116
3695,37
3696,37
3697,54
3698,116
3698,103
3699,110
3700,46
3701,116
3702,46
3703,116
3704,25
3704,84
3704,115
3705,116
3706,7
3707,68
3708,7
3708,116
3709,103
3710,115
3712,68
3713,54
3714,46
3715,46
3716,116
3717,54
3718,110
3718,24
3718,116
3719,5
3719,116
3720,25
3721,54
3722,116
3723,5
3724,54
3725,54
3726,116
3727,76
3728,116
3729,54
3730,46
3731,37
3732,116
3733,16
3734,116
3735,116
3736,39
3737,54
3738,54
3739,106
3739,116
3740,46
3741,46
3742,54
3743,24
3744,103
3745,13
3746,116
3747,37
3747,13
3748,16
3750,116
3751,46
3752,116
3753,116
3754,116
3755,68
3756,55
3757,116
3758,47
3759,116
3760,116
3761,65
3762,117
3762,103
3762,68
3763,116
3764,103
3765,7
3766,46
3767,37
3767,63
3767,21
3768,39
3769,46
3770,116
3771,116
3772,116
3773,39
3774,54
3775,115
3776,75
3777,116
3778,116
3779,116
3780,116
3781,101
3782,46
3783,109
3784,46
3785,54
3786,90
3787,43
3788,21
3789,46
3791,46
3792,24
3793,116
3794,101
3795,116
3796,116
3798,8
3799,116
3800,116
3801,116
3802,116
3804,116
3804,68
3805,46
3806,116
3807,116
3808,68
3809,68
3810,103
3811,30
3811,103
3812,103
3813,116
3814,85
3816,52
3817,116
3818,115
3819,116
3820,46
3821,115
3822,115
3823,46
3824,5
3826,116
3827,54
3828,116
3829,116
3830,116
3831,76
3832,24
3832,43
3833,23
3833,5
3834,37
3835,43
3835,24
3836,116
3837,103
3839,16
3840,24
3841,116
3842,116
3843,109
3853,101
3855,58
3856,60
3858,115
3858,13
3858,106
3859,24
3860,116
3861,68
3862,21
3862,16
3863,103
3864,116
3865,115
3866,101
3867,116
3868,116
3869,46
3870,116
3871,54
3872,115
3873,116
3874,65
3875,46
3876,43
3877,109
3878,116
3879,43
3880,54
3882,109
3884,109
3885,116
3886,46
3887,68
3887,116
3888,116
3889,25
3890,111
3891,46
3892,116
3893,116
3895,30
3898,109
3899,7
3900,46
3901,109
3902,54
3902,116
3903,16
3904,116
3905,52
3905,37
3906,115
3907,68
3909,115
3911,46
3912,46
3913,116
3914,46
3914,37
3915,46
3916,46
3917,46
3918,46
3919,46
3920,116
3921,116
3922,103
3923,111
3924,111
3925,52
3926,116
3927,116
3928,116
3929,101
3930,16
3931,21
3931,39
3932,116
3933,46
3935,116
3936,116
3937,115
3938,116
3939,116
3939,115
3940,46
3941,106
3942,65
3943,21
3943,116
3944,116
3945,68
3946,116
3947,101
3949,47
3950,60
3951,46
3952,65
3953,116
3955,24
3956,80
3956,114
3957,101
3958,116
3959,116
3959,54
3960,116
3961,40
3961,116
3962,115
3963,46
3964,68
3964,36
3965,37
3966,116
3967,116
3968,116
3970,115
3971,37
3971,21
3972,54
3973,47
3974,47
3975,116
3976,46
3978,103
3979,110
3980,116
3981,68
3982,46
3983,103
3984,116
3986,116
3987,116
3989,21
3990,54
3991,85
3992,85
3993,85
3994,85
3995,85
3996,117
3998,46
3999,54
4000,116
4001,116
4002,109
4003,114
4003,115
4003,46
4004,37
4004,13
4005,52
4006,75
4006,13
4007,103
4008,116
4009,116
4010,116
4011,116
4012,116
4012,109
4014,65
4015,115
4017,115
4018,85
4019,85
4020,85
4021,85
4022,85
4023,34
4024,34
4025,116
4027,34
4028,34
4029,116
4031,34
4032,114
4033,111
4034,116
4035,37
4037,116
4038,116
4039,85
4040,85
4041,85
4042,85
4043,116
4044,7
4045,101
4046,116
4047,85
4048,85
4049,54
4051,8
4051,49
4051,116
4052,110
4053,110
4054,37
4054,13
4055,46
4058,21
4059,21
4060,116
4060,37
4061,116
4063,115
4063,64
4064,54
4065,83
4065,5
4066,116
4067,103
4067,37
4068,103
4068,37
4069,85
4070,85
4071,85
4072,85
4073,46
4074,85
4075,85
4076,85
4077,85
4078,85
4079,85
4080,116
4081,116
4082,46
4083,103
4084,116
4085,116
4086,46
4087,116
4088,37
4089,46
4090,115
4091,16
4092,101
4093,116
4094,21
4095,46
4096,115
4096,91
4096,116
4097,116
4098,46
4099,46
4100,116
4101,16
4102,46
4103,46
4104,46
4105,30
4107,46
4108,46
4109,46
4111,76
4112,5
4113,46
4114,103
4115,116
4115,21
4116,116
4117,103
4118,116
4119,109
4120,13
4121,116
4122,116
4123,116
4124,116
4125,103
4126,34
4127,34
4128,101
4129,116
4130,115
4131,34
4132,54
4133,101
4134,115
4135,46
4136,116
4137,109
4138,116
4139,116
4140,116
4141,116
4142,116
4143,116
4144,91
4145,54
4146,116
4146,21
4147,116
4148,65
4149,24
4149,43
4152,46
4152,80
4153,46
4155,101
4156,103
4158,47
4158,96
4159,46
4160,47
4161,47
4162,47
4163,109
4164,116
4165,85
4166,103
4166,13
4167,115
4168,68
4169,103
4170,5
4170,103
4171,116
4171,39
4173,116
4174,5
4175,111
4176,115
4176,116
4177,116
4178,116
4179,116
4181,16
4182,68
4183,46
4184,115
4186,116
4187,80
4188,46
4189,46
4190,109
4191,46
4192,80
4193,101
4194,116
4195,47
4196,47
4197,109
4198,46
4199,85
4201,116
4202,50
4203,115
4204,116
4205,103
4206,116
4207,103
4207,115
4208,51
4209,54
4210,46
4211,11
4212,110
4213,45
4213,106
4213,13
4215,78
4218,115
4219,116
4220,110
4221,116
4222,46
4223,116
4224,54
4225,46
4226,46
4227,26
4228,116
4229,116
4230,115
4232,115
4233,115
4234,116
4236,115
4237,68
4238,116
4239,116
4240,116
4241,116
4242,109
4244,54
4245,116
4246,116
4247,115
4248,115
4249,116
4250,116
4252,110
4253,117
4253,5
4253,103
4254,116
4255,51
4256,46
4257,116
4258,46
4260,103
4261,116
4262,109
4263,115
4263,50
4263,116
4265,115
4267,116
4268,37
4268,13
4269,116
4270,109
4271,54
4272,109
4273,109
4274,39
4275,54
4276,86
4276,116
4277,111
4278,96
4279,54
4280,54
4281,96
4282,96
4283,96
4284,46
4285,116
4286,46
4287,116
4288,46
4289,24
4290,116
4291,116
4292,116
4293,21
4293,39
4293,37
4293,116
4294,116
4295,115
4295,54
4296,116
4297,115
4298,85
4299,116
4300,116
4301,116
4302,116
4303,103
4304,46
4305,101
4307,68
4307,116
4308,116
4309,116
4310,7
4311,21
4311,116
4312,116
4313,54
4314,116
4315,116
4316,52
4317,39
4318,116
4320,115
4320,116
4321,116
4322,7
4325,116
4327,101
4328,101
4329,80
4330,24
4330,43
4331,43
4332,68
4333,79
4333,30
4333,75
4333,106
4334,43
4334,24
4335,43
4336,46
4337,65
4338,43
4339,43
4339,24
4340,7
4342,43
4342,24
4342,116
4343,24
4343,43
4344,43
4346,43
4347,46
4348,116
4349,43
4350,24
4351,86
4351,116
4352,116
4353,50
4353,21
4354,116
4355,68
4356,52
4356,107
4356,37
4356,39
4357,54
4358,46
4359,46
4360,116
4360,21
4361,37
4362,68
4362,75
4363,116
4364,116
4364,106
4365,116
4366,21
4367,103
4368,115
4369,116
4370,116
4371,103
4374,116
4374,21
4375,47
4376,47
4377,116
4378,116
4379,116
4380,24
4381,116
4381,68
4382,116
4383,116
4384,37
4384,13
4385,21
4386,116
4387,116
4388,16
4389,46
4391,21
4392,46
4393,47
4394,46
4395,46
4396,46
4397,103
4398,85
4400,30
4401,39
4401,37
4401,91
4402,43
4403,39
4404,116
4405,115
4405,116
4406,16
4407,25
4408,101
4408,116
4409,116
4410,37
4410,13
4411,116
4412,46
4413,116
4414,65
4415,16
4417,116
4418,116
4419,37
4419,48
4419,116
4420,116
4421,46
4422,46
4423,46
4424,46
4425,46
4426,46
4427,46
4428,46
4429,21
4430,46
4431,5
4432,115
4432,46
4433,46
4434,46
4435,116
4436,16
4437,116
4438,46
4439,46
4440,46
4441,46
4442,46
4443,46
4444,46
4445,46
4446,46
4447,46
4448,116
4449,46
4450,46
4451,116
4452,46
4453,46
4454,46
4455,46
4456,46
4457,46
4458,46
4459,46
4460,46
4461,116
4463,116
4464,100
4465,46
4466,46
4467,46
4468,103
4468,37
4469,85
4470,54
4471,43
4471,24
4473,91
4473,86
4473,95
4474,103
4474,87
4475,25
4476,116
4476,115
4477,116
4477,29
4478,46
4479,116
4480,116
4481,116
4483,116
4484,24
4485,116
4486,116
4487,84
4488,24
4489,7
4490,116
4491,68
4491,5
4493,115
4493,21
4493,116
4493,22
4494,101
4495,116
4496,116
4497,46
4499,110
4500,43
4500,24
4501,47
4501,116
4502,115
4503,46
4504,21
4505,7
4506,116
4507,46
4508,46
4509,115
4510,46
4511,115
4511,116
4513,103
4513,37
4514,116
4516,47
4517,116
4518,116
4519,116
4520,116
4520,51
4520,115
4520,21
4523,79
4523,45
4523,116
4524,16
4525,116
4526,116
4527,65
4528,116
4529,116
4531,29
4531,116
4532,54
4533,115
4534,116
4536,101
4538,115
4538,46
4538,116
4539,116
4540,116
4540,17
4541,116
4543,115
4545,115
4546,115
4547,116
4548,115
4549,115
4550,115
4551,115
4551,121
4552,115
4553,115
4554,116
4554,115
4555,115
4556,115
4557,46
4558,21
4559,46
4560,46
4561,46
4562,46
4563,46
4564,46
4566,46
4568,46
4569,46
4570,46
4571,116
4572,46
4573,46
4574,46
4575,46
4576,46
4577,46
4578,46
4579,46
4580,46
4581,46
4582,46
4583,46
4584,46
4585,46
4586,46
4587,46
4588,46
4589,46
4590,116
4591,116
4591,21
4592,116
4593,46
4594,46
4595,46
4596,46
4597,46
4597,116
4598,46
4599,46
4600,46
4601,46
4602,46
4603,46
4604,46
4605,116
4606,46
4608,46
4609,115
4610,46
4611,46
4612,46
4613,46
4614,46
4614,7
4615,46
4616,80
4617,116
4617,115
4618,16
4619,24
4620,116
4621,116
4622,116
4623,21
4624,101
4624,116
4625,47
4626,103
4627,115
4627,116
4629,54
4630,116
4631,116
4632,16
4633,116
4634,54
4635,21
4635,116
4636,60
4637,116
4639,68
4640,116
4642,51
4642,116
4643,116
4644,24
4645,116
4646,101
4647,52
4648,116
4650,75
4652,116
4653,116
4654,116
4656,116
4657,24
4657,21
4657,116
4658,116
4659,116
4660,13
4660,115
4660,116
4661,46
4662,115
4662,116
4663,110
4664,116
4665,109
4666,37
4666,13
4667,46
4668,46
4669,46
4670,46
4670,39
4670,8
4671,7
4672,37
4673,103
4674,116
4674,29
4675,116
4676,103
4677,116
4677,16
4677,101
4677,68
4677,54
4677,39
4679,25
4680,46
4681,46
4682,46
4683,116
4684,116
4686,46
4687,21
4688,24
4689,116
4690,115
4691,46
4692,46
4693,46
4694,46
4695,46
4696,116
4697,116
4698,103
4698,68
4699,116
4700,101
4701,46
4702,116
4702,46
4703,7
4704,116
4705,116
4706,115
4706,37
4706,116
4707,116
4708,116
4709,5
4709,103
4710,116
4712,109
4713,46
4714,46
4715,46
4716,24
4716,54
4717,103
4719,116
4720,46
4721,46
4722,46
4723,46
4724,46
4725,46
4726,46
4727,46
4728,46
4729,46
4730,46
4731,46
4732,46
4733,46
4734,46
4735,46
4736,46
4737,46
4738,46
4739,68
4740,116
4741,5
4741,37
4742,54
4743,54
4744,37
4745,54
4746,7
4747,7
4748,7
4749,37
4749,13
4750,68
4751,68
4751,116
4752,116
4753,54
4754,7
4754,116
4755,103
4756,46
4757,116
4758,103
4759,115
4760,76
4761,24
4761,116
4761,115
4762,116
4763,116
4764,54
4765,21
4765,116
4766,16
4767,103
4769,103
4770,54
4771,7
4772,116
4773,24
4774,116
4775,116
4776,68
4777,51
4778,115
4779,116
4780,101
4781,116
4782,5
4783,116
4784,103
4785,37
4785,63
4785,116
4786,116
4787,116
4788,116
4789,116
4790,24
4790,116
4790,7
4791,46
4792,116
4793,46
4794,46
4795,116
4796,46
4797,46
4798,46
4799,116
4800,68
4801,46
4802,116
4803,46
4804,116
4805,116
4806,103
4807,115
4808,115
4809,23
4810,115
4810,116
4811,25
4811,68
4812,116
4813,116
4814,116
4814,21
4815,116
4816,16
4817,54
4818,37
4819,116
4820,116
4820,21
4820,50
4821,115
4822,116
4823,24
4824,7
4825,116
4826,46
4827,51
4828,84
4829,116
4830,103
4831,23
4831,84
4834,116
4835,7
4836,68
4837,37
4838,116
4839,54
4840,46
4841,110
4842,37
4843,116
4844,39
4845,116
4846,116
4847,116
4848,103
4849,101
4850,5
4851,116
4852,116
4853,116
4853,68
4854,54
4855,116
4856,100
4858,21
4858,116
4858,37
4859,116
4860,5
4860,52
4861,46
4862,54
4863,54
4864,116
4865,116
4866,116
4867,68
4868,116
4869,115
4869,116
4870,116
4871,116
4872,39
4873,116
4874,21
4874,54
4874,116
4875,116
4876,115
4876,21
4876,116
4876,39
4877,37
4878,116
4879,52
4879,107
4879,2
4879,86
4880,116
4880,54
4880,21
4881,68
4882,24
4882,43
4883,103
4884,25
4885,19
4886,46
4887,46
4888,52
4888,116
4888,5
4889,116
4890,5
4890,103
4891,116
4892,21
4894,103
4896,116
4899,37
4900,46
4902,116
4903,103
4904,93
4904,108
4904,34
4904,60
4904,58
4905,46
4906,37
4908,116
4910,103
4912,116
4913,116
4916,39
4917,116
4918,16
4919,101
4920,116
4921,116
4922,21
4922,116
4923,116
4924,16
4925,39
4926,37
4927,116
4928,116
4928,21
4928,47
4928,115
4928,24
4928,96
4929,116
4930,37
4931,116
4932,25
4933,115
4934,85
4935,116
4936,116
4937,103
4937,25
4938,116
4939,116
4940,68
4940,116
4941,5
4942,115
4942,100
4942,7
4942,116
4943,37
4944,17
4945,37
4946,46
4947,116
4948,5
4948,16
4948,37
4948,86
4948,39
4948,30
4949,46
4950,106
4951,116
4952,115
4953,46
4954,46
4955,46
4956,46
4957,46
4958,115
4959,115
4960,116
4961,116
4962,116
4963,68
4964,115
4964,103
4964,116
4964,39
4965,21
4966,21
4967,21
4968,115
4969,115
4970,85
4970,89
4971,116
4972,75
4972,13
4972,39
4972,55
4973,116
4974,115
4975,116
4976,46
4977,116
4978,114
4978,116
4979,5
4980,116
4981,116
4983,54
4984,106
4985,34
4986,13
4987,86
4988,101
4989,54
4990,115
4991,116
4992,54
4993,115
4993,116
4994,116
4995,101
4996,46
4997,17
4997,116
4998,79
4998,39
4998,106
4999,116
5001,116
5002,5
5003,23
5004,21
5005,21
5006,116
5007,116
5008,46
5009,46
5010,46
5011,116
5012,39
5013,46
5014,103
5015,46
5016,21
5017,21
5018,21
5019,21
5020,21
5021,46
5022,46
5023,101
5024,115
5025,116
5026,103
5027,101
5027,24
5028,37
5029,115
5029,39
5030,116
5031,115
5032,101
5033,115
5034,54
5035,5
5036,116
5037,116
5038,116
5039,54
5040,116
5041,46
5042,116
5043,115
5043,21
5044,38
5045,116
5047,116
5048,116
5049,116
5051,44
5052,101
5053,116
5053,68
5054,116
5055,116
5056,39
5057,116
5058,115
5059,103
5060,116
5061,96
5062,68
5063,5
5064,116
5065,17
5065,116
5066,101
5067,25
5068,116
5070,116
5070,76
5071,54
5072,116
5073,116
5074,21
5074,116
5075,115
5076,103
5077,25
5078,54
5079,116
5080,102
5080,46
5081,46
5082,7
5082,114
5083,116
5084,29
5084,116
5085,116
5086,101
5087,116
5088,25
5089,46
5091,115
5091,116
5092,116
5093,54
5094,116
5095,103
5096,54
5097,54
5098,115
5099,54
5100,37
5101,116
5102,116
5103,21
5104,37
5105,37
5107,39
5108,116
5109,116
5111,116
5112,115
5113,7
5113,116
5114,116
5115,5
5116,21
5117,68
5117,116
5118,115
5119,21
5119,39
5119,100
5120,101
5122,116
5123,46
5124,116
5125,101
5125,24
5125,116
5126,116
5127,116
5128,116
5130,116
5131,46
5132,46
5132,102
5133,7
5133,116
5134,116
5135,116
5136,46
5137,54
5137,116
5138,116
5139,116
5140,65
5141,116
5142,54
5143,46
5143,68
5144,38
5144,39
5144,37
5145,37
5147,114
5147,90
5148,116
5149,116
5150,115
5151,115
5152,46
5153,116
5154,103
5155,54
5158,101
5159,116
5160,116
5161,7
5161,21
5162,116
5163,116
5164,116
5165,21
5165,116
5166,116
5167,116
5168,116
5169,116
5170,54
5171,91
5172,116
5173,21
5174,54
5175,54
5176,116
5177,68
5178,16
5179,54
5180,116
5181,116
5182,116
5183,116
5184,46
5186,21
5187,46
5188,103
5189,114
5190,39
5191,24
5196,96
5197,116
5198,116
5199,116
5200,21
5201,116
5202,116
5203,116
5204,116
5205,115
5206,21
5206,116
5207,115
5208,116
5209,116
5210,116
5211,116
5212,116
5213,37
5214,116
5215,46
5218,46
5219,76
5220,37
5221,46
5221,65
5222,116
5223,39
5223,55
5223,75
5224,111
5224,37
5224,39
5224,86
5225,68
5226,115
5227,116
5228,116
5229,93
5230,103
5231,116
5232,54
5233,24
5234,41
5234,116
5235,116
5236,101
5237,54
5238,116
5238,21
5239,103
5240,116
5240,52
5241,116
5242,21
5244,37
5244,115
5244,116
5245,116
5246,116
5247,96
5248,96
5249,79
5249,39
5250,68
5251,109
5252,115
5253,116
5254,116
5256,116
5258,115
5259,116
5261,37
5261,71
5262,116
5263,116
5263,54
5264,21
5265,21
5266,103
5266,5
5267,116
5268,116
5269,116
5270,116
5270,21
5271,19
5271,116
5272,116
5272,30
5273,116
5274,116
5275,7
5276,116
5277,116
5278,116
5279,103
5280,23
5281,116
5283,116
5284,116
5285,116
5286,116
5287,116
5288,116
5289,109
5290,109
5291,46
5293,54
5294,54
5295,116
5296,46
5297,46
5298,54
5299,54
5300,116
5301,46
5302,116
5303,116
5304,46
5305,46
5306,116
5306,25
5306,68
5307,39
5308,116
5309,37
5310,46
5310,102
5311,5
5311,103
5312,24
5313,115
5313,52
5313,51
5313,84
5313,116
5314,5
5314,117
5314,103
5314,37
5315,5
5316,116
5317,116
5318,7
5319,116
5320,116
5321,116
5322,116
5323,116
5324,115
5324,37
5324,116
5324,13
5325,111
5326,116
5327,116
5328,54
5329,116
5330,116
5331,68
5332,116
5333,116
5334,116
5335,46
5338,46
5341,116
5342,37
5342,21
5342,24
5342,19
5343,68
5344,116
5345,115
5345,37
5345,13
5345,116
5346,116
5347,103
5347,39
5348,96
5349,109
5350,101
5351,91
5352,50
5354,116
5355,109
5356,91
5359,116
5360,7
5362,23
5362,37
5363,96
5364,115
5365,37
5366,115
5367,115
5368,116
5369,116
5370,116
5371,106
5371,116
5372,46
